Date,City,Province,RTLBCI
2022-10-10,Trois-Rivieres, Quebec ,312.42
2022-10-10,Sherbrooke, Quebec ,311.57
2022-10-10,Montreal, Quebec ,233.43
2022-10-10,Ottawa, Ontario ,252.46
2022-10-10,Hamilton, Ontario ,190.21
2022-10-10,Kitchener, Ontario ,288.55
2022-10-10,St. Catharines - Niagara Falls, Ontario ,254.68
2022-10-10,Barrie, Ontario ,207.22
2022-10-10,London, Ontario ,234.56
2022-10-10,Milton, Ontario ,282.33
2022-10-10,Toronto, Ontario ,225.54
2022-10-10,Kingston, Ontario ,325.06
2022-10-10,Kanata, Ontario ,289.5
2022-10-10,Guelph, Ontario ,247.41
2022-10-10,Oshawa, Ontario ,241.44
2022-10-10,Windsor, Ontario ,302.54
2022-10-10,Winnipeg, Manitoba ,309.42
2022-10-10,Saskatoon, Saskatchewan ,205.75
2022-10-10,Regina, Saskatchewan ,317.19
2022-10-10,Calgary, Alberta ,339.69
2022-10-10,Edmonton, Alberta ,271.94
2022-10-10,Abbotsford, British Columbia ,345.89
2022-10-10,Kelowna, British Columbia ,299.35
2022-10-10,White Rock, British Columbia ,334.89
2022-10-10,Vancouver, British Columbia ,238.22
2022-10-10,Victoria, British Columbia ,257.11
2022-10-17,St. John's, Newfoundland ,424.45
2022-10-17,Halifax, Nova Scotia ,227.55
2022-10-17,Moncton, New Brunswick ,354.67
2022-10-17,Quebec, Quebec ,279.03
2022-10-17,Trois-Rivieres, Quebec ,299.59
2022-10-17,Sherbrooke, Quebec ,307.94
2022-10-17,Montreal, Quebec ,231.91
2022-10-17,Ottawa, Ontario ,240.18
2022-10-17,Hamilton, Ontario ,177.63
2022-10-17,Kitchener, Ontario ,284.74
2022-10-17,St. Catharines - Niagara Falls, Ontario ,253.09
2022-10-17,Barrie, Ontario ,229.74
2022-10-17,London, Ontario ,233.88
2022-10-17,Milton, Ontario ,270.69
2022-10-17,Toronto, Ontario ,268.72
2022-10-17,Kingston, Ontario ,273.76
2022-10-17,Kanata, Ontario ,283.58
2022-10-17,Guelph, Ontario ,259.53
2022-10-17,Oshawa, Ontario ,235.49
2022-10-17,Windsor, Ontario ,292.69
2022-10-17,Winnipeg, Manitoba ,312.95
2022-10-17,Saskatoon, Saskatchewan ,212.89
2022-10-17,Regina, Saskatchewan ,347.3
2022-10-17,Calgary, Alberta ,328.34
2022-10-17,Edmonton, Alberta ,263.68
2022-10-17,Abbotsford, British Columbia ,345.99
2022-10-17,Kelowna, British Columbia ,305.38
2022-10-17,White Rock, British Columbia ,340
2022-10-17,Vancouver, British Columbia ,234
2022-10-17,Victoria, British Columbia ,265.89
2022-10-24,St. John's, Newfoundland ,497.98
2022-10-24,Halifax, Nova Scotia ,252.82
2022-10-24,Moncton, New Brunswick ,403.32
2022-10-24,Quebec, Quebec ,335.2
2022-10-24,Trois-Rivieres, Quebec ,353.42
2022-10-24,Sherbrooke, Quebec ,338.04
2022-10-24,Montreal, Quebec ,251.22
2022-10-24,Ottawa, Ontario ,248.44
2022-10-24,Hamilton, Ontario ,190.89
2022-10-24,Kitchener, Ontario ,278.87
2022-10-24,St. Catharines - Niagara Falls, Ontario ,279.92
2022-10-24,Barrie, Ontario ,218.2
2022-10-24,London, Ontario ,240.99
2022-10-24,Milton, Ontario ,289.48
2022-10-24,Toronto, Ontario ,227.61
2022-10-24,Kingston, Ontario ,297.38
2022-10-24,Kanata, Ontario ,304.46
2022-10-24,Guelph, Ontario ,276.16
2022-10-24,Oshawa, Ontario ,255.73
2022-10-24,Windsor, Ontario ,327.36
2022-10-24,Winnipeg, Manitoba ,329.69
2022-10-24,Saskatoon, Saskatchewan ,260.37
2022-10-24,Regina, Saskatchewan ,381.81
2022-10-24,Calgary, Alberta ,341.03
2022-10-24,Edmonton, Alberta ,289.29
2022-10-24,Abbotsford, British Columbia ,375.64
2022-10-24,Kelowna, British Columbia ,319.5
2022-10-24,White Rock, British Columbia ,363.1
2022-10-24,Vancouver, British Columbia ,254.16
2022-10-24,Victoria, British Columbia ,281.97
2022-10-31,St. John's, Newfoundland ,592.59
2022-10-31,Halifax, Nova Scotia ,305.15
2022-10-31,Moncton, New Brunswick ,467.05
2022-10-31,Quebec, Quebec ,347.08
2022-10-31,Trois-Rivieres, Quebec ,416.57
2022-10-31,Sherbrooke, Quebec ,408.06
2022-10-31,Montreal, Quebec ,280.95
2022-10-31,Ottawa, Ontario ,271.96
2022-10-31,Hamilton, Ontario ,208.65
2022-10-31,Kitchener, Ontario ,364.7
2022-10-31,St. Catharines - Niagara Falls, Ontario ,317.85
2022-10-31,Barrie, Ontario ,249.02
2022-10-31,London, Ontario ,287.64
2022-10-31,Milton, Ontario ,317.75
2022-10-31,Toronto, Ontario ,250.25
2022-10-31,Kingston, Ontario ,376.99
2022-10-31,Kanata, Ontario ,346.19
2022-10-31,Guelph, Ontario ,311.14
2022-10-31,Oshawa, Ontario ,285.94
2022-10-31,Windsor, Ontario ,355.23
2022-10-31,Winnipeg, Manitoba ,357.25
2022-10-31,Saskatoon, Saskatchewan ,286.7
2022-10-31,Regina, Saskatchewan ,397.55
2022-10-31,Calgary, Alberta ,379.76
2022-10-31,Edmonton, Alberta ,311.79
2022-10-31,Abbotsford, British Columbia ,437.13
2022-10-31,Kelowna, British Columbia ,331.26
2022-10-31,White Rock, British Columbia ,408.64
2022-10-31,Vancouver, British Columbia ,272.74
2022-10-31,Victoria, British Columbia ,333.6
2022-11-07,St. John's, Newfoundland ,521.6
2022-11-07,Halifax, Nova Scotia ,267.14
2022-11-07,Moncton, New Brunswick ,406.04
2022-11-07,Quebec, Quebec ,344.45
2022-11-07,Trois-Rivieres, Quebec ,332.23
2022-11-07,Sherbrooke, Quebec ,361.98
2022-11-07,Montreal, Quebec ,266.86
2022-11-07,Ottawa, Ontario ,260.53
2022-11-07,Hamilton, Ontario ,190.73
2022-11-07,Kitchener, Ontario ,291.82
2022-11-07,St. Catharines - Niagara Falls, Ontario ,266.93
2022-11-07,Barrie, Ontario ,217.35
2022-11-07,London, Ontario ,228.79
2022-11-07,Milton, Ontario ,287.43
2022-11-07,Toronto, Ontario ,254.67
2022-11-07,Kingston, Ontario ,326.74
2022-11-07,Kanata, Ontario ,319.51
2022-11-07,Guelph, Ontario ,247.83
2022-11-07,Oshawa, Ontario ,262.19
2022-11-07,Windsor, Ontario ,318.19
2022-11-07,Winnipeg, Manitoba ,349.22
2022-11-07,Saskatoon, Saskatchewan ,233.61
2022-11-07,Regina, Saskatchewan ,386.71
2022-11-07,Calgary, Alberta ,321.95
2022-11-07,Edmonton, Alberta ,288.42
2022-11-07,Abbotsford, British Columbia ,362.3
2022-11-07,Kelowna, British Columbia ,280.87
2022-11-07,White Rock, British Columbia ,334.36
2022-11-07,Vancouver, British Columbia ,269.75
2022-11-07,Victoria, British Columbia ,302.51
2022-11-14,St. John's, Newfoundland ,510.9
2022-11-14,Halifax, Nova Scotia ,272.34
2022-11-14,Moncton, New Brunswick ,431.84
2022-11-14,Quebec, Quebec ,355.17
2022-11-14,Trois-Rivieres, Quebec ,383.92
2022-11-14,Sherbrooke, Quebec ,373.52
2022-11-14,Montreal, Quebec ,257.12
2022-11-14,Ottawa, Ontario ,264.02
2022-11-14,Hamilton, Ontario ,197.22
2022-11-14,Kitchener, Ontario ,297.33
2022-11-14,St. Catharines - Niagara Falls, Ontario ,298.04
2022-11-14,Barrie, Ontario ,244.89
2022-11-14,London, Ontario ,278.9
2022-11-14,Milton, Ontario ,305.91
2022-11-14,Toronto, Ontario ,244.16
2022-11-14,Kingston, Ontario ,364.79
2022-11-14,Kanata, Ontario ,328.12
2022-11-14,Guelph, Ontario ,290.45
2022-11-14,Oshawa, Ontario ,271
2022-11-14,Windsor, Ontario ,337.15
2022-11-14,Winnipeg, Manitoba ,297.99
2022-11-14,Saskatoon, Saskatchewan ,256.97
2022-11-14,Regina, Saskatchewan ,384.51
2022-11-14,Calgary, Alberta ,320.15
2022-11-14,Edmonton, Alberta ,275.7
2022-11-14,Abbotsford, British Columbia ,394.64
2022-11-14,Kelowna, British Columbia ,300.61
2022-11-14,White Rock, British Columbia ,368.85
2022-11-14,Vancouver, British Columbia ,260.94
2022-11-14,Victoria, British Columbia ,312.56
2022-11-21,St. John's, Newfoundland ,530.65
2022-11-21,Halifax, Nova Scotia ,296.12
2022-11-21,Moncton, New Brunswick ,415.91
2022-11-21,Quebec, Quebec ,295.48
2022-11-21,Trois-Rivieres, Quebec ,379.64
2022-11-21,Sherbrooke, Quebec ,382.17
2022-11-21,Montreal, Quebec ,265.71
2022-11-21,Ottawa, Ontario ,272.31
2022-11-21,Hamilton, Ontario ,211.21
2022-11-21,Kitchener, Ontario ,366.49
2022-11-21,St. Catharines - Niagara Falls, Ontario ,287.5
2022-11-21,Barrie, Ontario ,270.71
2022-11-21,London, Ontario ,267.44
2022-11-21,Milton, Ontario ,315.1
2022-11-21,Toronto, Ontario ,255.81
2022-11-21,Kingston, Ontario ,351.24
2022-11-21,Kanata, Ontario ,331.97
2022-11-21,Guelph, Ontario ,289.51
2022-11-21,Oshawa, Ontario ,291.06
2022-11-21,Windsor, Ontario ,357.82
2022-11-21,Winnipeg, Manitoba ,334.55
2022-11-21,Saskatoon, Saskatchewan ,289.77
2022-11-21,Regina, Saskatchewan ,466.7
2022-11-21,Calgary, Alberta ,340.15
2022-11-21,Edmonton, Alberta ,312.11
2022-11-21,Abbotsford, British Columbia ,403.78
2022-11-21,Kelowna, British Columbia ,339.04
2022-11-21,White Rock, British Columbia ,383.24
2022-11-21,Vancouver, British Columbia ,275.56
2022-11-21,Victoria, British Columbia ,322.35
2022-11-28,St. John's, Newfoundland ,518.13
2022-11-28,Halifax, Nova Scotia ,292.54
2022-11-28,Moncton, New Brunswick ,406.93
2022-11-28,Quebec, Quebec ,315.8
2022-11-28,Trois-Rivieres, Quebec ,364.05
2022-11-28,Sherbrooke, Quebec ,354.45
2022-11-28,Montreal, Quebec ,238.49
2022-11-28,Ottawa, Ontario ,240.49
2022-11-28,Hamilton, Ontario ,193.71
2022-11-28,Kitchener, Ontario ,370.02
2022-11-28,St. Catharines - Niagara Falls, Ontario ,313.45
2022-11-28,Barrie, Ontario ,261.36
2022-11-28,London, Ontario ,275.56
2022-11-28,Milton, Ontario ,299.8
2022-11-28,Toronto, Ontario ,238.23
2022-11-28,Kingston, Ontario ,350.49
2022-11-28,Kanata, Ontario ,325.33
2022-11-28,Guelph, Ontario ,268.28
2022-11-28,Oshawa, Ontario ,281.07
2022-11-28,Windsor, Ontario ,351.24
2022-11-28,Winnipeg, Manitoba ,325.54
2022-11-28,Saskatoon, Saskatchewan ,276.66
2022-11-28,Regina, Saskatchewan ,422.77
2022-11-28,Calgary, Alberta ,329.12
2022-11-28,Edmonton, Alberta ,305.04
2022-11-28,Abbotsford, British Columbia ,383.65
2022-11-28,Kelowna, British Columbia ,317.2
2022-11-28,White Rock, British Columbia ,365.19
2022-11-28,Vancouver, British Columbia ,264.13
2022-11-28,Victoria, British Columbia ,298.85
2022-12-05,St. John's, Newfoundland ,535.95
2022-12-05,Halifax, Nova Scotia ,290.28
2022-12-05,Moncton, New Brunswick ,433.86
2022-12-05,Quebec, Quebec ,313.91
2022-12-05,Trois-Rivieres, Quebec ,359.82
2022-12-05,Sherbrooke, Quebec ,381.33
2022-12-05,Montreal, Quebec ,284.73
2022-12-05,Ottawa, Ontario ,252.6
2022-12-05,Hamilton, Ontario ,209.51
2022-12-05,Kitchener, Ontario ,324.98
2022-12-05,St. Catharines - Niagara Falls, Ontario ,320.26
2022-12-05,Barrie, Ontario ,288.97
2022-12-05,London, Ontario ,278.02
2022-12-05,Milton, Ontario ,314.55
2022-12-05,Toronto, Ontario ,256.37
2022-12-05,Kingston, Ontario ,359
2022-12-05,Kanata, Ontario ,305.32
2022-12-05,Guelph, Ontario ,293.21
2022-12-05,Oshawa, Ontario ,297.31
2022-12-05,Windsor, Ontario ,327.02
2022-12-05,Winnipeg, Manitoba ,334.9
2022-12-05,Saskatoon, Saskatchewan ,273.63
2022-12-05,Regina, Saskatchewan ,420.68
2022-12-05,Calgary, Alberta ,371.17
2022-12-05,Edmonton, Alberta ,301.46
2022-12-05,Abbotsford, British Columbia ,372.54
2022-12-05,Kelowna, British Columbia ,326.74
2022-12-05,White Rock, British Columbia ,357.57
2022-12-05,Vancouver, British Columbia ,251.25
2022-12-05,Victoria, British Columbia ,298.45
2022-12-12,St. John's, Newfoundland ,515.93
2022-12-12,Halifax, Nova Scotia ,284.54
2022-12-12,Moncton, New Brunswick ,413.84
2022-12-12,Quebec, Quebec ,307.14
2022-12-12,Trois-Rivieres, Quebec ,354.44
2022-12-12,Sherbrooke, Quebec ,370.82
2022-12-12,Montreal, Quebec ,247.82
2022-12-12,Ottawa, Ontario ,246.18
2022-12-12,Hamilton, Ontario ,191.92
2022-12-12,Kitchener, Ontario ,272.76
2022-12-12,St. Catharines - Niagara Falls, Ontario ,297.11
2022-12-12,Barrie, Ontario ,278.61
2022-12-12,London, Ontario ,239.66
2022-12-12,Milton, Ontario ,292.59
2022-12-12,Toronto, Ontario ,262.65
2022-12-12,Kingston, Ontario ,339.79
2022-12-12,Kanata, Ontario ,319.03
2022-12-12,Guelph, Ontario ,272.7
2022-12-12,Oshawa, Ontario ,274.73
2022-12-12,Windsor, Ontario ,316.27
2022-12-12,Winnipeg, Manitoba ,321.36
2022-12-12,Saskatoon, Saskatchewan ,278.11
2022-12-12,Regina, Saskatchewan ,396.58
2022-12-12,Calgary, Alberta ,345.82
2022-12-12,Edmonton, Alberta ,301.23
2022-12-12,Abbotsford, British Columbia ,386.45
2022-12-12,Kelowna, British Columbia ,332.27
2022-12-12,White Rock, British Columbia ,363.76
2022-12-12,Vancouver, British Columbia ,262.21
2022-12-12,Victoria, British Columbia ,292.01
2022-12-19,St. John's, Newfoundland ,532.85
2022-12-19,Halifax, Nova Scotia ,281.15
2022-12-19,Moncton, New Brunswick ,413.16
2022-12-19,Quebec, Quebec ,306.52
2022-12-19,Trois-Rivieres, Quebec ,361.34
2022-12-19,Sherbrooke, Quebec ,360.7
2022-12-19,Montreal, Quebec ,242.6
2022-12-19,Ottawa, Ontario ,240.78
2022-12-19,Hamilton, Ontario ,195.02
2022-12-19,Kitchener, Ontario ,305.48
2022-12-19,St. Catharines - Niagara Falls, Ontario ,307.03
2022-12-19,Barrie, Ontario ,275.5
2022-12-19,London, Ontario ,244.26
2022-12-19,Milton, Ontario ,294.47
2022-12-19,Toronto, Ontario ,242.34
2022-12-19,Kingston, Ontario ,340.66
2022-12-19,Kanata, Ontario ,304.84
2022-12-19,Guelph, Ontario ,269.26
2022-12-19,Oshawa, Ontario ,265.72
2022-12-19,Windsor, Ontario ,320.64
2022-12-19,Winnipeg, Manitoba ,327.7
2022-12-19,Saskatoon, Saskatchewan ,294.61
2022-12-19,Regina, Saskatchewan ,404.39
2022-12-19,Calgary, Alberta ,368.45
2022-12-19,Edmonton, Alberta ,305.64
2022-12-19,Abbotsford, British Columbia ,393.07
2022-12-19,Kelowna, British Columbia ,341.68
2022-12-19,White Rock, British Columbia ,347.27
2022-12-19,Vancouver, British Columbia ,254.5
2022-12-19,Victoria, British Columbia ,285.88
2022-12-26,St. John's, Newfoundland ,517.72
2022-12-26,Halifax, Nova Scotia ,265.88
2022-12-26,Moncton, New Brunswick ,405.88
2022-12-26,Quebec, Quebec ,259.79
2022-12-26,Trois-Rivieres, Quebec ,353.93
2022-12-26,Sherbrooke, Quebec ,371.11
2022-12-26,Montreal, Quebec ,218.77
2022-12-26,Ottawa, Ontario ,218.57
2022-12-26,Hamilton, Ontario ,170.08
2022-12-26,Kitchener, Ontario ,276.8
2022-12-26,St. Catharines - Niagara Falls, Ontario ,260.79
2022-12-26,Barrie, Ontario ,257.23
2022-12-26,London, Ontario ,209.1
2022-12-26,Milton, Ontario ,269.82
2022-12-26,Toronto, Ontario ,214.94
2022-12-26,Kingston, Ontario ,287.85
2022-12-26,Kanata, Ontario ,286.41
2022-12-26,Guelph, Ontario ,248.06
2022-12-26,Oshawa, Ontario ,250.54
2022-12-26,Windsor, Ontario ,275.18
2022-12-26,Winnipeg, Manitoba ,299
2022-12-26,Saskatoon, Saskatchewan ,264.9
2022-12-26,Regina, Saskatchewan ,377.66
2022-12-26,Calgary, Alberta ,297.67
2022-12-26,Edmonton, Alberta ,262.65
2022-12-26,Abbotsford, British Columbia ,304.54
2022-12-26,Kelowna, British Columbia ,294.78
2022-12-26,White Rock, British Columbia ,268.8
2022-12-26,Vancouver, British Columbia ,194.15
2022-12-26,Victoria, British Columbia ,193.66
2023-01-02,St. John's, Newfoundland ,514.65
2023-01-02,Halifax, Nova Scotia ,353.82
2023-01-02,Moncton, New Brunswick ,589.37
2023-01-02,Quebec, Quebec ,379.84
2023-01-02,Trois-Rivieres, Quebec ,475.46
2023-01-02,Sherbrooke, Quebec ,506.32
2023-01-02,Montreal, Quebec ,279.38
2023-01-02,Ottawa, Ontario ,273.95
2023-01-02,Hamilton, Ontario ,239.01
2023-01-02,Kitchener, Ontario ,357.12
2023-01-02,St. Catharines - Niagara Falls, Ontario ,384.35
2023-01-02,Barrie, Ontario ,320.15
2023-01-02,London, Ontario ,367.16
2023-01-02,Milton, Ontario ,306.47
2023-01-02,Toronto, Ontario ,275.89
2023-01-02,Kingston, Ontario ,357.13
2023-01-02,Kanata, Ontario ,317.52
2023-01-02,Guelph, Ontario ,369.54
2023-01-02,Oshawa, Ontario ,272.76
2023-01-02,Windsor, Ontario ,318.81
2023-01-02,Winnipeg, Manitoba ,364.34
2023-01-02,Saskatoon, Saskatchewan ,347.91
2023-01-02,Regina, Saskatchewan ,569.56
2023-01-02,Calgary, Alberta ,406.47
2023-01-02,Edmonton, Alberta ,350.18
2023-01-02,Abbotsford, British Columbia ,439.9
2023-01-02,Kelowna, British Columbia ,531.53
2023-01-02,White Rock, British Columbia ,583.47
2023-01-02,Vancouver, British Columbia ,314.16
2023-01-02,Victoria, British Columbia ,305.71
2023-01-09,St. John's, Newfoundland ,542.85
2023-01-09,Halifax, Nova Scotia ,273.62
2023-01-09,Moncton, New Brunswick ,521.57
2023-01-09,Quebec, Quebec ,392.04
2023-01-09,Trois-Rivieres, Quebec ,478.62
2023-01-09,Sherbrooke, Quebec ,550.47
2023-01-09,Montreal, Quebec ,273.59
2023-01-09,Ottawa, Ontario ,219.3
2023-01-09,Hamilton, Ontario ,220.06
2023-01-09,Kitchener, Ontario ,325.85
2023-01-09,St. Catharines - Niagara Falls, Ontario ,398.41
2023-01-09,Barrie, Ontario ,307.22
2023-01-09,London, Ontario ,345.75
2023-01-09,Milton, Ontario ,334.95
2023-01-09,Toronto, Ontario ,251.42
2023-01-09,Kingston, Ontario ,340.59
2023-01-09,Kanata, Ontario ,295.73
2023-01-09,Guelph, Ontario ,347.7
2023-01-09,Oshawa, Ontario ,270.98
2023-01-09,Windsor, Ontario ,284.12
2023-01-09,Winnipeg, Manitoba ,340.3
2023-01-09,Saskatoon, Saskatchewan ,329.09
2023-01-09,Regina, Saskatchewan ,517.02
2023-01-09,Calgary, Alberta ,347.37
2023-01-09,Edmonton, Alberta ,320.41
2023-01-09,Abbotsford, British Columbia ,410
2023-01-09,Kelowna, British Columbia ,509.87
2023-01-09,White Rock, British Columbia ,579.77
2023-01-09,Vancouver, British Columbia ,300.62
2023-01-09,Victoria, British Columbia ,293.53
2023-01-16,St. John's, Newfoundland ,385.49
2023-01-16,Halifax, Nova Scotia ,222.85
2023-01-16,Moncton, New Brunswick ,425.32
2023-01-16,Quebec, Quebec ,374.56
2023-01-16,Trois-Rivieres, Quebec ,365.76
2023-01-16,Sherbrooke, Quebec ,460.25
2023-01-16,Montreal, Quebec ,279.44
2023-01-16,Ottawa, Ontario ,210.16
2023-01-16,Hamilton, Ontario ,208.29
2023-01-16,Kitchener, Ontario ,333.31
2023-01-16,St. Catharines - Niagara Falls, Ontario ,335.12
2023-01-16,Barrie, Ontario ,308.14
2023-01-16,London, Ontario ,351.29
2023-01-16,Milton, Ontario ,311.49
2023-01-16,Toronto, Ontario ,247.3
2023-01-16,Kingston, Ontario ,304.16
2023-01-16,Kanata, Ontario ,277.7
2023-01-16,Guelph, Ontario ,304.74
2023-01-16,Oshawa, Ontario ,256.89
2023-01-16,Windsor, Ontario ,330.41
2023-01-16,Winnipeg, Manitoba ,324.87
2023-01-16,Saskatoon, Saskatchewan ,333.72
2023-01-16,Regina, Saskatchewan ,481.2
2023-01-16,Calgary, Alberta ,348.85
2023-01-16,Edmonton, Alberta ,304.79
2023-01-16,Abbotsford, British Columbia ,349.83
2023-01-16,Kelowna, British Columbia ,469.39
2023-01-16,White Rock, British Columbia ,501.62
2023-01-16,Vancouver, British Columbia ,277.87
2023-01-16,Victoria, British Columbia ,275.62
2023-01-23,St. John's, Newfoundland ,386
2023-01-23,Halifax, Nova Scotia ,208.91
2023-01-23,Moncton, New Brunswick ,421.68
2023-01-23,Quebec, Quebec ,361.25
2023-01-23,Trois-Rivieres, Quebec ,371.72
2023-01-23,Sherbrooke, Quebec ,468.45
2023-01-23,Montreal, Quebec ,297.07
2023-01-23,Ottawa, Ontario ,222.58
2023-01-23,Hamilton, Ontario ,216.41
2023-01-23,Kitchener, Ontario ,329.99
2023-01-23,St. Catharines - Niagara Falls, Ontario ,363.3
2023-01-23,Barrie, Ontario ,300.37
2023-01-23,London, Ontario ,349.72
2023-01-23,Milton, Ontario ,314.54
2023-01-23,Toronto, Ontario ,262.89
2023-01-23,Kingston, Ontario ,316.32
2023-01-23,Kanata, Ontario ,286.08
2023-01-23,Guelph, Ontario ,312.99
2023-01-23,Oshawa, Ontario ,261.31
2023-01-23,Windsor, Ontario ,317.85
2023-01-23,Winnipeg, Manitoba ,310.6
2023-01-23,Saskatoon, Saskatchewan ,297.46
2023-01-23,Regina, Saskatchewan ,449.6
2023-01-23,Calgary, Alberta ,350.57
2023-01-23,Edmonton, Alberta ,297.66
2023-01-23,Abbotsford, British Columbia ,348.62
2023-01-23,Kelowna, British Columbia ,450.7
2023-01-23,White Rock, British Columbia ,447.44
2023-01-23,Vancouver, British Columbia ,276.15
2023-01-23,Victoria, British Columbia ,262.28
2023-01-30,St. John's, Newfoundland ,418.79
2023-01-30,Halifax, Nova Scotia ,210.98
2023-01-30,Moncton, New Brunswick ,424.4
2023-01-30,Quebec, Quebec ,334.32
2023-01-30,Trois-Rivieres, Quebec ,353.34
2023-01-30,Sherbrooke, Quebec ,427.44
2023-01-30,Montreal, Quebec ,290.93
2023-01-30,Ottawa, Ontario ,227.16
2023-01-30,Hamilton, Ontario ,191.75
2023-01-30,Kitchener, Ontario ,313.82
2023-01-30,St. Catharines - Niagara Falls, Ontario ,327.13
2023-01-30,Barrie, Ontario ,277.33
2023-01-30,London, Ontario ,340.13
2023-01-30,Milton, Ontario ,295.85
2023-01-30,Toronto, Ontario ,246.57
2023-01-30,Kingston, Ontario ,292.74
2023-01-30,Kanata, Ontario ,277.07
2023-01-30,Guelph, Ontario ,285.12
2023-01-30,Oshawa, Ontario ,249.36
2023-01-30,Windsor, Ontario ,297.9
2023-01-30,Winnipeg, Manitoba ,319.32
2023-01-30,Saskatoon, Saskatchewan ,303.37
2023-01-30,Regina, Saskatchewan ,451.51
2023-01-30,Calgary, Alberta ,325.09
2023-01-30,Edmonton, Alberta ,295.71
2023-01-30,Abbotsford, British Columbia ,321.67
2023-01-30,Kelowna, British Columbia ,438.42
2023-01-30,White Rock, British Columbia ,448.61
2023-01-30,Vancouver, British Columbia ,270.31
2023-01-30,Victoria, British Columbia ,280.76
2023-02-06,St. John's, Newfoundland ,248.83
2023-02-06,Halifax, Nova Scotia ,171.71
2023-02-06,Moncton, New Brunswick ,394.29
2023-02-06,Quebec, Quebec ,279.99
2023-02-06,Trois-Rivieres, Quebec ,323.15
2023-02-06,Sherbrooke, Quebec ,367.2
2023-02-06,Montreal, Quebec ,224.24
2023-02-06,Ottawa, Ontario ,185.69
2023-02-06,Hamilton, Ontario ,203.66
2023-02-06,Kitchener, Ontario ,330.41
2023-02-06,St. Catharines - Niagara Falls, Ontario ,271.12
2023-02-06,Barrie, Ontario ,257.4
2023-02-06,London, Ontario ,222.22
2023-02-06,Milton, Ontario ,346.46
2023-02-06,Toronto, Ontario ,215.98
2023-02-06,Kingston, Ontario ,421.51
2023-02-06,Kanata, Ontario ,307.67
2023-02-06,Guelph, Ontario ,278.51
2023-02-06,Oshawa, Ontario ,260.22
2023-02-06,Windsor, Ontario ,293.76
2023-02-06,Winnipeg, Manitoba ,317.97
2023-02-06,Saskatoon, Saskatchewan ,302.72
2023-02-06,Regina, Saskatchewan ,420.46
2023-02-06,Calgary, Alberta ,326.16
2023-02-06,Edmonton, Alberta ,278.43
2023-02-06,Abbotsford, British Columbia ,438.03
2023-02-06,Kelowna, British Columbia ,440.61
2023-02-06,White Rock, British Columbia ,439.94
2023-02-06,Vancouver, British Columbia ,243.81
2023-02-06,Victoria, British Columbia ,187.35
2023-02-13,St. John's, Newfoundland ,241.55
2023-02-13,Halifax, Nova Scotia ,163.05
2023-02-13,Moncton, New Brunswick ,361.62
2023-02-13,Quebec, Quebec ,250.23
2023-02-13,Trois-Rivieres, Quebec ,314.81
